source_row_number,hora,dia_semana,mes,trimestre,dia_mes,semana_ano,is_horario_comercial,is_fim_de_semana,is_segunda_terca,periodo_dia,lag_1d,lag_7d,rolling_7d,rolling_30d,lag_1d_p2,lag_1d_p3,prioridade_bin,produto_enc,categoria_enc,subcategoria_enc,grupo_enc,aberto_por_enc,produto_freq,grupo_freq,mes_sin,mes_cos,is_feriado,tipo_feriado,dias_ate_feriado,dias_desde_feriado,target_ola
5320,11,0,9,3,29,40,1,0,1,1,32.0,152.0,84.43,75.47,5.0,27.0,0,20,107,174,6,0,0.006644,0.006995,-1.0,-1.8369701987210297e-16,0,0,7,7,0
5321,11,0,9,3,29,40,1,0,1,1,32.0,152.0,84.43,75.47,5.0,27.0,0,11,111,23,10,0,0.143935,0.339886,-1.0,-1.8369701987210297e-16,0,0,7,7,0
5322,11,0,9,3,29,40,1,0,1,1,32.0,152.0,84.43,75.47,5.0,27.0,0,11,111,346,10,0,0.143935,0.339886,-1.0,-1.8369701987210297e-16,0,0,7,7,0
5323,11,0,9,3,29,40,1,0,1,1,32.0,152.0,84.43,75.47,5.0,27.0,0,11,111,23,10,0,0.143935,0.339886,-1.0,-1.8369701987210297e-16,0,0,7,7,0
5324,11,0,9,3,29,40,1,0,1,1,32.0,152.0,84.43,75.47,5.0,27.0,0,22,34,307,12,1,0.319056,0.350633,-1.0,-1.8369701987210297e-16,0,0,7,7,0
5325,11,0,9,3,29,40,1,0,1,1,32.0,152.0,84.43,75.47,5.0,27.0,0,22,55,269,10,0,0.319056,0.339886,-1.0,-1.8369701987210297e-16,0,0,7,7,0
5326,10,0,9,3,29,40,1,0,1,1,32.0,152.0,84.43,75.47,5.0,27.0,0,22,92,185,12,0,0.319056,0.350633,-1.0,-1.8369701987210297e-16,0,0,7,7,0
5327,10,0,9,3,29,40,1,0,1,1,32.0,152.0,84.43,75.47,5.0,27.0,0,18,104,38,10,0,0.017039,0.339886,-1.0,-1.8369701987210297e-16,0,0,7,7,0
5328,10,0,9,3,29,40,1,0,1,1,32.0,152.0,84.43,75.47,5.0,27.0,1,9,93,351,8,0,0.001524,0.080428,-1.0,-1.8369701987210297e-16,0,0,7,7,0
5329,10,0,9,3,29,40,1,0,1,1,32.0,152.0,84.43,75.47,5.0,27.0,0,15,5,112,10,0,0.041582,0.339886,-1.0,-1.8369701987210297e-16,0,0,7,7,0
5330,10,0,9,3,29,40,1,0,1,1,32.0,152.0,84.43,75.47,5.0,27.0,1,34,92,351,12,0,0.005471,0.350633,-1.0,-1.8369701987210297e-16,0,0,7,7,0
5331,10,0,9,3,29,40,1,0,1,1,32.0,152.0,84.43,75.47,5.0,27.0,0,31,114,379,12,0,0.071635,0.350633,-1.0,-1.8369701987210297e-16,0,0,7,7,0
5332,9,0,9,3,29,40,1,0,1,1,32.0,152.0,84.43,75.47,5.0,27.0,0,8,104,61,12,0,0.004377,0.350633,-1.0,-1.8369701987210297e-16,0,0,7,7,0
5333,9,0,9,3,29,40,1,0,1,1,32.0,152.0,84.43,75.47,5.0,27.0,0,35,29,311,8,0,0.127364,0.080428,-1.0,-1.8369701987210297e-16,0,0,7,7,0
5334,9,0,9,3,29,40,1,0,1,1,32.0,152.0,84.43,75.47,5.0,27.0,0,11,111,346,10,0,0.143935,0.339886,-1.0,-1.8369701987210297e-16,0,0,7,7,0
5335,9,0,9,3,29,40,1,0,1,1,32.0,152.0,84.43,75.47,5.0,27.0,0,21,5,20,10,0,0.015671,0.339886,-1.0,-1.8369701987210297e-16,0,0,7,7,0
5336,9,0,9,3,29,40,1,0,1,1,32.0,152.0,84.43,75.47,5.0,27.0,0,23,35,339,12,0,0.073902,0.350633,-1.0,-1.8369701987210297e-16,0,0,7,7,0
5337,9,0,9,3,29,40,1,0,1,1,32.0,152.0,84.43,75.47,5.0,27.0,0,12,104,204,12,0,0.020009,0.350633,-1.0,-1.8369701987210297e-16,0,0,7,7,0
5338,8,0,9,3,29,40,0,0,1,1,32.0,152.0,84.43,75.47,5.0,27.0,1,11,97,275,4,1,0.143935,0.141707,-1.0,-1.8369701987210297e-16,0,0,7,7,0
5339,8,0,9,3,29,40,0,0,1,1,32.0,152.0,84.43,75.47,5.0,27.0,1,31,118,249,12,0,0.071635,0.350633,-1.0,-1.8369701987210297e-16,0,0,7,7,0
5340,3,0,9,3,29,40,0,0,1,0,32.0,152.0,84.43,75.47,5.0,27.0,0,22,92,246,12,1,0.319056,0.350633,-1.0,-1.8369701987210297e-16,0,0,7,7,0
5341,3,0,9,3,29,40,0,0,1,0,32.0,152.0,84.43,75.47,5.0,27.0,0,35,80,201,9,1,0.127364,0.006214,-1.0,-1.8369701987210297e-16,0,0,7,7,0
5342,3,0,9,3,29,40,0,0,1,0,32.0,152.0,84.43,75.47,5.0,27.0,0,35,98,230,12,1,0.127364,0.350633,-1.0,-1.8369701987210297e-16,0,0,7,7,0
5343,3,0,9,3,29,40,0,0,1,0,32.0,152.0,84.43,75.47,5.0,27.0,0,22,92,351,8,0,0.319056,0.080428,-1.0,-1.8369701987210297e-16,0,0,7,7,0
5344,0,0,9,3,29,40,0,0,1,0,32.0,152.0,84.43,75.47,5.0,27.0,1,35,98,230,12,1,0.127364,0.350633,-1.0,-1.8369701987210297e-16,0,0,7,7,0
5345,23,6,9,3,28,39,0,1,0,3,51.0,29.0,95.14,74.57,8.0,43.0,0,31,116,246,12,1,0.071635,0.350633,-1.0,-1.8369701987210297e-16,0,0,7,7,0
5346,21,6,9,3,28,39,0,1,0,3,51.0,29.0,95.14,74.57,8.0,43.0,1,35,98,230,12,1,0.127364,0.350633,-1.0,-1.8369701987210297e-16,0,0,7,7,0
5347,21,6,9,3,28,39,0,1,0,3,51.0,29.0,95.14,74.57,8.0,43.0,0,35,98,230,12,1,0.127364,0.350633,-1.0,-1.8369701987210297e-16,0,0,7,7,0
5348,21,6,9,3,28,39,0,1,0,3,51.0,29.0,95.14,74.57,8.0,43.0,0,35,98,230,12,1,0.127364,0.350633,-1.0,-1.8369701987210297e-16,0,0,7,7,0
5349,21,6,9,3,28,39,0,1,0,3,51.0,29.0,95.14,74.57,8.0,43.0,0,35,98,230,12,1,0.127364,0.350633,-1.0,-1.8369701987210297e-16,0,0,7,7,0
5350,21,6,9,3,28,39,0,1,0,3,51.0,29.0,95.14,74.57,8.0,43.0,0,35,98,230,12,1,0.127364,0.350633,-1.0,-1.8369701987210297e-16,0,0,7,7,0
5351,19,6,9,3,28,39,0,1,0,3,51.0,29.0,95.14,74.57,8.0,43.0,0,22,92,351,12,1,0.319056,0.350633,-1.0,-1.8369701987210297e-16,0,0,7,7,0
5352,18,6,9,3,28,39,0,1,0,3,51.0,29.0,95.14,74.57,8.0,43.0,0,35,98,230,12,1,0.127364,0.350633,-1.0,-1.8369701987210297e-16,0,0,7,7,0
5353,18,6,9,3,28,39,0,1,0,3,51.0,29.0,95.14,74.57,8.0,43.0,0,35,98,230,12,1,0.127364,0.350633,-1.0,-1.8369701987210297e-16,0,0,7,7,0
5354,18,6,9,3,28,39,0,1,0,3,51.0,29.0,95.14,74.57,8.0,43.0,0,35,98,230,12,1,0.127364,0.350633,-1.0,-1.8369701987210297e-16,0,0,7,7,0
5355,17,6,9,3,28,39,1,1,0,2,51.0,29.0,95.14,74.57,8.0,43.0,0,35,98,230,12,1,0.127364,0.350633,-1.0,-1.8369701987210297e-16,0,0,7,7,0
5356,16,6,9,3,28,39,1,1,0,2,51.0,29.0,95.14,74.57,8.0,43.0,0,23,94,370,10,0,0.073902,0.339886,-1.0,-1.8369701987210297e-16,0,0,7,7,0
5357,16,6,9,3,28,39,1,1,0,2,51.0,29.0,95.14,74.57,8.0,43.0,0,35,38,325,2,0,0.127364,0.016219,-1.0,-1.8369701987210297e-16,0,0,7,7,0
5358,16,6,9,3,28,39,1,1,0,2,51.0,29.0,95.14,74.57,8.0,43.0,1,31,114,379,12,1,0.071635,0.350633,-1.0,-1.8369701987210297e-16,0,0,7,7,0
5359,15,6,9,3,28,39,1,1,0,2,51.0,29.0,95.14,74.57,8.0,43.0,0,22,92,246,12,1,0.319056,0.350633,-1.0,-1.8369701987210297e-16,0,0,7,7,0
5360,13,6,9,3,28,39,1,1,0,2,51.0,29.0,95.14,74.57,8.0,43.0,1,11,97,317,4,1,0.143935,0.141707,-1.0,-1.8369701987210297e-16,0,0,7,7,0
5361,13,6,9,3,28,39,1,1,0,2,51.0,29.0,95.14,74.57,8.0,43.0,0,11,111,23,10,0,0.143935,0.339886,-1.0,-1.8369701987210297e-16,0,0,7,7,0
5362,12,6,9,3,28,39,1,1,0,2,51.0,29.0,95.14,74.57,8.0,43.0,1,35,98,230,12,1,0.127364,0.350633,-1.0,-1.8369701987210297e-16,0,0,7,7,0
5363,11,6,9,3,28,39,1,1,0,1,51.0,29.0,95.14,74.57,8.0,43.0,0,22,92,351,8,0,0.319056,0.080428,-1.0,-1.8369701987210297e-16,0,0,7,7,0
5364,11,6,9,3,28,39,1,1,0,1,51.0,29.0,95.14,74.57,8.0,43.0,0,22,92,351,8,0,0.319056,0.080428,-1.0,-1.8369701987210297e-16,0,0,7,7,0
5365,11,6,9,3,28,39,1,1,0,1,51.0,29.0,95.14,74.57,8.0,43.0,0,35,40,255,0,1,0.127364,0.001602,-1.0,-1.8369701987210297e-16,0,0,7,7,0
5366,11,6,9,3,28,39,1,1,0,1,51.0,29.0,95.14,74.57,8.0,43.0,0,22,92,351,8,0,0.319056,0.080428,-1.0,-1.8369701987210297e-16,0,0,7,7,0
5367,11,6,9,3,28,39,1,1,0,1,51.0,29.0,95.14,74.57,8.0,43.0,0,31,114,246,12,1,0.071635,0.350633,-1.0,-1.8369701987210297e-16,0,0,7,7,0
5368,11,6,9,3,28,39,1,1,0,1,51.0,29.0,95.14,74.57,8.0,43.0,0,31,114,246,12,1,0.071635,0.350633,-1.0,-1.8369701987210297e-16,0,0,7,7,0
5369,11,6,9,3,28,39,1,1,0,1,51.0,29.0,95.14,74.57,8.0,43.0,0,31,115,246,12,1,0.071635,0.350633,-1.0,-1.8369701987210297e-16,0,0,7,7,0
5370,10,6,9,3,28,39,1,1,0,1,51.0,29.0,95.14,74.57,8.0,43.0,0,35,39,246,12,1,0.127364,0.350633,-1.0,-1.8369701987210297e-16,0,0,7,7,0
5371,10,6,9,3,28,39,1,1,0,1,51.0,29.0,95.14,74.57,8.0,43.0,0,22,92,351,12,0,0.319056,0.350633,-1.0,-1.8369701987210297e-16,0,0,7,7,0
5372,8,6,9,3,28,39,0,1,0,1,51.0,29.0,95.14,74.57,8.0,43.0,0,35,98,230,12,1,0.127364,0.350633,-1.0,-1.8369701987210297e-16,0,0,7,7,0
5373,5,6,9,3,28,39,0,1,0,0,51.0,29.0,95.14,74.57,8.0,43.0,0,22,104,122,10,0,0.319056,0.339886,-1.0,-1.8369701987210297e-16,0,0,7,7,0
5374,4,6,9,3,28,39,0,1,0,0,51.0,29.0,95.14,74.57,8.0,43.0,0,35,98,230,12,1,0.127364,0.350633,-1.0,-1.8369701987210297e-16,0,0,7,7,0
5375,4,6,9,3,28,39,0,1,0,0,51.0,29.0,95.14,74.57,8.0,43.0,0,35,98,230,12,1,0.127364,0.350633,-1.0,-1.8369701987210297e-16,0,0,7,7,0
5376,4,6,9,3,28,39,0,1,0,0,51.0,29.0,95.14,74.57,8.0,43.0,1,31,116,249,12,1,0.071635,0.350633,-1.0,-1.8369701987210297e-16,0,0,7,7,0
5377,23,5,9,3,27,39,0,1,0,3,70.0,58.0,94.71,75.97,9.0,61.0,0,22,92,305,12,1,0.319056,0.350633,-1.0,-1.8369701987210297e-16,0,0,7,7,0
5378,22,5,9,3,27,39,0,1,0,3,70.0,58.0,94.71,75.97,9.0,61.0,0,35,98,230,8,1,0.127364,0.080428,-1.0,-1.8369701987210297e-16,0,0,7,7,0
5379,21,5,9,3,27,39,0,1,0,3,70.0,58.0,94.71,75.97,9.0,61.0,1,22,92,351,8,1,0.319056,0.080428,-1.0,-1.8369701987210297e-16,0,0,7,7,0
5380,21,5,9,3,27,39,0,1,0,3,70.0,58.0,94.71,75.97,9.0,61.0,0,35,98,230,12,1,0.127364,0.350633,-1.0,-1.8369701987210297e-16,0,0,7,7,0
5381,20,5,9,3,27,39,0,1,0,3,70.0,58.0,94.71,75.97,9.0,61.0,1,35,98,230,12,1,0.127364,0.350633,-1.0,-1.8369701987210297e-16,0,0,7,7,0
5382,20,5,9,3,27,39,0,1,0,3,70.0,58.0,94.71,75.97,9.0,61.0,0,35,98,230,12,1,0.127364,0.350633,-1.0,-1.8369701987210297e-16,0,0,7,7,0
5383,20,5,9,3,27,39,0,1,0,3,70.0,58.0,94.71,75.97,9.0,61.0,0,35,98,230,12,1,0.127364,0.350633,-1.0,-1.8369701987210297e-16,0,0,7,7,0
5384,19,5,9,3,27,39,0,1,0,3,70.0,58.0,94.71,75.97,9.0,61.0,0,35,98,230,12,1,0.127364,0.350633,-1.0,-1.8369701987210297e-16,0,0,7,7,0
5385,19,5,9,3,27,39,0,1,0,3,70.0,58.0,94.71,75.97,9.0,61.0,0,16,92,299,2,0,0.010982,0.016219,-1.0,-1.8369701987210297e-16,0,0,7,7,0
5386,15,5,9,3,27,39,1,1,0,2,70.0,58.0,94.71,75.97,9.0,61.0,0,22,55,269,10,0,0.319056,0.339886,-1.0,-1.8369701987210297e-16,0,0,7,7,0
5387,15,5,9,3,27,39,1,1,0,2,70.0,58.0,94.71,75.97,9.0,61.0,0,35,98,230,12,1,0.127364,0.350633,-1.0,-1.8369701987210297e-16,0,0,7,7,0
5388,15,5,9,3,27,39,1,1,0,2,70.0,58.0,94.71,75.97,9.0,61.0,0,35,98,230,12,1,0.127364,0.350633,-1.0,-1.8369701987210297e-16,0,0,7,7,0
5389,15,5,9,3,27,39,1,1,0,2,70.0,58.0,94.71,75.97,9.0,61.0,0,35,98,230,12,1,0.127364,0.350633,-1.0,-1.8369701987210297e-16,0,0,7,7,0
5390,15,5,9,3,27,39,1,1,0,2,70.0,58.0,94.71,75.97,9.0,61.0,0,15,66,57,12,0,0.041582,0.350633,-1.0,-1.8369701987210297e-16,0,0,7,7,0
5391,14,5,9,3,27,39,1,1,0,2,70.0,58.0,94.71,75.97,9.0,61.0,0,11,111,23,10,0,0.143935,0.339886,-1.0,-1.8369701987210297e-16,0,0,7,7,0
5392,14,5,9,3,27,39,1,1,0,2,70.0,58.0,94.71,75.97,9.0,61.0,0,35,98,230,12,1,0.127364,0.350633,-1.0,-1.8369701987210297e-16,0,0,7,7,0
5393,14,5,9,3,27,39,1,1,0,2,70.0,58.0,94.71,75.97,9.0,61.0,0,15,66,35,12,0,0.041582,0.350633,-1.0,-1.8369701987210297e-16,0,0,7,7,0
5394,14,5,9,3,27,39,1,1,0,2,70.0,58.0,94.71,75.97,9.0,61.0,0,15,66,35,12,0,0.041582,0.350633,-1.0,-1.8369701987210297e-16,0,0,7,7,0
5395,13,5,9,3,27,39,1,1,0,2,70.0,58.0,94.71,75.97,9.0,61.0,0,18,67,164,4,0,0.017039,0.141707,-1.0,-1.8369701987210297e-16,0,0,7,7,0
5396,13,5,9,3,27,39,1,1,0,2,70.0,58.0,94.71,75.97,9.0,61.0,0,22,86,323,12,0,0.319056,0.350633,-1.0,-1.8369701987210297e-16,0,0,7,7,0
5397,13,5,9,3,27,39,1,1,0,2,70.0,58.0,94.71,75.97,9.0,61.0,0,22,104,193,10,0,0.319056,0.339886,-1.0,-1.8369701987210297e-16,0,0,7,7,0
5398,13,5,9,3,27,39,1,1,0,2,70.0,58.0,94.71,75.97,9.0,61.0,0,35,98,230,12,1,0.127364,0.350633,-1.0,-1.8369701987210297e-16,0,0,7,7,0
5399,12,5,9,3,27,39,1,1,0,2,70.0,58.0,94.71,75.97,9.0,61.0,0,22,92,351,12,1,0.319056,0.350633,-1.0,-1.8369701987210297e-16,0,0,7,7,0
5400,12,5,9,3,27,39,1,1,0,2,70.0,58.0,94.71,75.97,9.0,61.0,0,11,97,342,4,0,0.143935,0.141707,-1.0,-1.8369701987210297e-16,0,0,7,7,0
5401,11,5,9,3,27,39,1,1,0,1,70.0,58.0,94.71,75.97,9.0,61.0,0,41,104,204,12,0,0.016492,0.350633,-1.0,-1.8369701987210297e-16,0,0,7,7,0
5402,11,5,9,3,27,39,1,1,0,1,70.0,58.0,94.71,75.97,9.0,61.0,0,11,111,23,10,0,0.143935,0.339886,-1.0,-1.8369701987210297e-16,0,0,7,7,0
5403,11,5,9,3,27,39,1,1,0,1,70.0,58.0,94.71,75.97,9.0,61.0,0,15,66,35,12,0,0.041582,0.350633,-1.0,-1.8369701987210297e-16,0,0,7,7,0
5404,11,5,9,3,27,39,1,1,0,1,70.0,58.0,94.71,75.97,9.0,61.0,0,18,67,164,4,0,0.017039,0.141707,-1.0,-1.8369701987210297e-16,0,0,7,7,0
5405,10,5,9,3,27,39,1,1,0,1,70.0,58.0,94.71,75.97,9.0,61.0,0,18,67,101,4,0,0.017039,0.141707,-1.0,-1.8369701987210297e-16,0,0,7,7,0
5406,9,5,9,3,27,39,1,1,0,1,70.0,58.0,94.71,75.97,9.0,61.0,0,35,98,230,12,1,0.127364,0.350633,-1.0,-1.8369701987210297e-16,0,0,7,7,0
5407,9,5,9,3,27,39,1,1,0,1,70.0,58.0,94.71,75.97,9.0,61.0,0,35,98,230,12,1,0.127364,0.350633,-1.0,-1.8369701987210297e-16,0,0,7,7,0
5408,9,5,9,3,27,39,1,1,0,1,70.0,58.0,94.71,75.97,9.0,61.0,0,31,116,246,12,1,0.071635,0.350633,-1.0,-1.8369701987210297e-16,0,0,7,7,0
5409,9,5,9,3,27,39,1,1,0,1,70.0,58.0,94.71,75.97,9.0,61.0,1,23,94,351,12,1,0.073902,0.350633,-1.0,-1.8369701987210297e-16,0,0,7,7,0
5410,9,5,9,3,27,39,1,1,0,1,70.0,58.0,94.71,75.97,9.0,61.0,0,15,66,35,12,0,0.041582,0.350633,-1.0,-1.8369701987210297e-16,0,0,7,7,0
5411,9,5,9,3,27,39,1,1,0,1,70.0,58.0,94.71,75.97,9.0,61.0,0,22,104,127,10,0,0.319056,0.339886,-1.0,-1.8369701987210297e-16,0,0,7,7,0
5412,8,5,9,3,27,39,0,1,0,1,70.0,58.0,94.71,75.97,9.0,61.0,0,15,66,35,12,0,0.041582,0.350633,-1.0,-1.8369701987210297e-16,0,0,7,7,0
5413,8,5,9,3,27,39,0,1,0,1,70.0,58.0,94.71,75.97,9.0,61.0,0,15,66,57,12,0,0.041582,0.350633,-1.0,-1.8369701987210297e-16,0,0,7,7,0
5414,7,5,9,3,27,39,0,1,0,1,70.0,58.0,94.71,75.97,9.0,61.0,0,35,98,230,12,1,0.127364,0.350633,-1.0,-1.8369701987210297e-16,0,0,7,7,0
5415,6,5,9,3,27,39,0,1,0,1,70.0,58.0,94.71,75.97,9.0,61.0,0,35,98,230,12,1,0.127364,0.350633,-1.0,-1.8369701987210297e-16,0,0,7,7,0
5416,6,5,9,3,27,39,0,1,0,1,70.0,58.0,94.71,75.97,9.0,61.0,1,35,98,230,12,1,0.127364,0.350633,-1.0,-1.8369701987210297e-16,0,0,7,7,0
5417,5,5,9,3,27,39,0,1,0,0,70.0,58.0,94.71,75.97,9.0,61.0,1,35,98,230,12,1,0.127364,0.350633,-1.0,-1.8369701987210297e-16,0,0,7,7,0
5418,5,5,9,3,27,39,0,1,0,0,70.0,58.0,94.71,75.97,9.0,61.0,0,35,39,246,12,1,0.127364,0.350633,-1.0,-1.8369701987210297e-16,0,0,7,7,0
5419,5,5,9,3,27,39,0,1,0,0,70.0,58.0,94.71,75.97,9.0,61.0,0,37,4,115,10,0,0.017782,0.339886,-1.0,-1.8369701987210297e-16,0,0,7,7,0
5420,5,5,9,3,27,39,0,1,0,0,70.0,58.0,94.71,75.97,9.0,61.0,0,35,98,230,12,1,0.127364,0.350633,-1.0,-1.8369701987210297e-16,0,0,7,7,0
5421,3,5,9,3,27,39,0,1,0,0,70.0,58.0,94.71,75.97,9.0,61.0,0,35,98,230,12,1,0.127364,0.350633,-1.0,-1.8369701987210297e-16,0,0,7,7,0
5422,3,5,9,3,27,39,0,1,0,0,70.0,58.0,94.71,75.97,9.0,61.0,1,22,92,351,12,1,0.319056,0.350633,-1.0,-1.8369701987210297e-16,0,0,7,7,0
5423,3,5,9,3,27,39,0,1,0,0,70.0,58.0,94.71,75.97,9.0,61.0,1,23,94,351,12,1,0.073902,0.350633,-1.0,-1.8369701987210297e-16,0,0,7,7,0
5424,3,5,9,3,27,39,0,1,0,0,70.0,58.0,94.71,75.97,9.0,61.0,0,37,4,380,10,0,0.017782,0.339886,-1.0,-1.8369701987210297e-16,0,0,7,7,0
5425,2,5,9,3,27,39,0,1,0,0,70.0,58.0,94.71,75.97,9.0,61.0,0,35,98,230,12,1,0.127364,0.350633,-1.0,-1.8369701987210297e-16,0,0,7,7,0
5426,0,5,9,3,27,39,0,1,0,0,70.0,58.0,94.71,75.97,9.0,61.0,0,11,97,182,4,1,0.143935,0.141707,-1.0,-1.8369701987210297e-16,0,0,7,7,0
5427,0,5,9,3,27,39,0,1,0,0,70.0,58.0,94.71,75.97,9.0,61.0,1,11,97,182,4,1,0.143935,0.141707,-1.0,-1.8369701987210297e-16,0,0,7,7,0
5428,23,4,9,3,26,39,0,0,0,3,102.0,89.0,95.71,77.07,25.0,77.0,0,22,92,305,12,1,0.319056,0.350633,-1.0,-1.8369701987210297e-16,0,0,7,7,0
5429,21,4,9,3,26,39,0,0,0,3,102.0,89.0,95.71,77.07,25.0,77.0,0,35,98,230,12,1,0.127364,0.350633,-1.0,-1.8369701987210297e-16,0,0,7,7,0
5430,21,4,9,3,26,39,0,0,0,3,102.0,89.0,95.71,77.07,25.0,77.0,0,11,111,346,10,0,0.143935,0.339886,-1.0,-1.8369701987210297e-16,0,0,7,7,0
5431,21,4,9,3,26,39,0,0,0,3,102.0,89.0,95.71,77.07,25.0,77.0,0,31,116,246,12,1,0.071635,0.350633,-1.0,-1.8369701987210297e-16,0,0,7,7,0
5432,20,4,9,3,26,39,0,0,0,3,102.0,89.0,95.71,77.07,25.0,77.0,0,22,92,351,12,0,0.319056,0.350633,-1.0,-1.8369701987210297e-16,0,0,7,7,0
5433,20,4,9,3,26,39,0,0,0,3,102.0,89.0,95.71,77.07,25.0,77.0,0,22,92,351,12,0,0.319056,0.350633,-1.0,-1.8369701987210297e-16,0,0,7,7,0
5434,20,4,9,3,26,39,0,0,0,3,102.0,89.0,95.71,77.07,25.0,77.0,0,30,104,246,12,1,0.019853,0.350633,-1.0,-1.8369701987210297e-16,0,0,7,7,0
5435,19,4,9,3,26,39,0,0,0,3,102.0,89.0,95.71,77.07,25.0,77.0,0,22,104,127,10,0,0.319056,0.339886,-1.0,-1.8369701987210297e-16,0,0,7,7,0
5436,18,4,9,3,26,39,0,0,0,3,102.0,89.0,95.71,77.07,25.0,77.0,0,11,111,346,10,0,0.143935,0.339886,-1.0,-1.8369701987210297e-16,0,0,7,7,0
5437,18,4,9,3,26,39,0,0,0,3,102.0,89.0,95.71,77.07,25.0,77.0,0,31,115,379,12,0,0.071635,0.350633,-1.0,-1.8369701987210297e-16,0,0,7,7,0
5438,18,4,9,3,26,39,0,0,0,3,102.0,89.0,95.71,77.07,25.0,77.0,0,23,56,269,10,0,0.073902,0.339886,-1.0,-1.8369701987210297e-16,0,0,7,7,0
5439,17,4,9,3,26,39,1,0,0,2,102.0,89.0,95.71,77.07,25.0,77.0,0,31,55,269,10,0,0.071635,0.339886,-1.0,-1.8369701987210297e-16,0,0,7,7,0
5440,17,4,9,3,26,39,1,0,0,2,102.0,89.0,95.71,77.07,25.0,77.0,0,32,102,204,14,1,0.022354,0.00594,-1.0,-1.8369701987210297e-16,0,0,7,7,0
5441,17,4,9,3,26,39,1,0,0,2,102.0,89.0,95.71,77.07,25.0,77.0,0,23,94,370,12,1,0.073902,0.350633,-1.0,-1.8369701987210297e-16,0,0,7,7,0
5442,16,4,9,3,26,39,1,0,0,2,102.0,89.0,95.71,77.07,25.0,77.0,0,15,66,114,12,0,0.041582,0.350633,-1.0,-1.8369701987210297e-16,0,0,7,7,0
5443,16,4,9,3,26,39,1,0,0,2,102.0,89.0,95.71,77.07,25.0,77.0,0,12,92,184,8,0,0.020009,0.080428,-1.0,-1.8369701987210297e-16,0,0,7,7,0
5444,16,4,9,3,26,39,1,0,0,2,102.0,89.0,95.71,77.07,25.0,77.0,0,15,66,114,12,0,0.041582,0.350633,-1.0,-1.8369701987210297e-16,0,0,7,7,0
5445,16,4,9,3,26,39,1,0,0,2,102.0,89.0,95.71,77.07,25.0,77.0,1,22,92,351,12,1,0.319056,0.350633,-1.0,-1.8369701987210297e-16,0,0,7,7,0
5446,16,4,9,3,26,39,1,0,0,2,102.0,89.0,95.71,77.07,25.0,77.0,0,15,66,114,12,0,0.041582,0.350633,-1.0,-1.8369701987210297e-16,0,0,7,7,0
5447,16,4,9,3,26,39,1,0,0,2,102.0,89.0,95.71,77.07,25.0,77.0,0,15,66,114,12,0,0.041582,0.350633,-1.0,-1.8369701987210297e-16,0,0,7,7,0
5448,16,4,9,3,26,39,1,0,0,2,102.0,89.0,95.71,77.07,25.0,77.0,0,15,66,114,12,0,0.041582,0.350633,-1.0,-1.8369701987210297e-16,0,0,7,7,0
5449,16,4,9,3,26,39,1,0,0,2,102.0,89.0,95.71,77.07,25.0,77.0,0,20,73,164,6,0,0.006644,0.006995,-1.0,-1.8369701987210297e-16,0,0,7,7,0
5450,16,4,9,3,26,39,1,0,0,2,102.0,89.0,95.71,77.07,25.0,77.0,0,15,66,114,12,0,0.041582,0.350633,-1.0,-1.8369701987210297e-16,0,0,7,7,0
5451,15,4,9,3,26,39,1,0,0,2,102.0,89.0,95.71,77.07,25.0,77.0,0,31,55,269,10,0,0.071635,0.339886,-1.0,-1.8369701987210297e-16,0,0,7,7,0
5452,15,4,9,3,26,39,1,0,0,2,102.0,89.0,95.71,77.07,25.0,77.0,0,22,92,293,8,0,0.319056,0.080428,-1.0,-1.8369701987210297e-16,0,0,7,7,0
5453,15,4,9,3,26,39,1,0,0,2,102.0,89.0,95.71,77.07,25.0,77.0,0,23,42,238,12,0,0.073902,0.350633,-1.0,-1.8369701987210297e-16,0,0,7,7,0
5454,15,4,9,3,26,39,1,0,0,2,102.0,89.0,95.71,77.07,25.0,77.0,0,11,97,275,4,0,0.143935,0.141707,-1.0,-1.8369701987210297e-16,0,0,7,7,0
5455,14,4,9,3,26,39,1,0,0,2,102.0,89.0,95.71,77.07,25.0,77.0,0,23,42,238,12,0,0.073902,0.350633,-1.0,-1.8369701987210297e-16,0,0,7,7,0
5456,14,4,9,3,26,39,1,0,0,2,102.0,89.0,95.71,77.07,25.0,77.0,0,21,5,9,10,0,0.015671,0.339886,-1.0,-1.8369701987210297e-16,0,0,7,7,0
5457,13,4,9,3,26,39,1,0,0,2,102.0,89.0,95.71,77.07,25.0,77.0,0,22,92,246,12,1,0.319056,0.350633,-1.0,-1.8369701987210297e-16,0,0,7,7,0
5458,13,4,9,3,26,39,1,0,0,2,102.0,89.0,95.71,77.07,25.0,77.0,0,22,92,246,12,1,0.319056,0.350633,-1.0,-1.8369701987210297e-16,0,0,7,7,0
5459,13,4,9,3,26,39,1,0,0,2,102.0,89.0,95.71,77.07,25.0,77.0,0,22,92,246,12,1,0.319056,0.350633,-1.0,-1.8369701987210297e-16,0,0,7,7,0
5460,13,4,9,3,26,39,1,0,0,2,102.0,89.0,95.71,77.07,25.0,77.0,0,22,92,246,12,1,0.319056,0.350633,-1.0,-1.8369701987210297e-16,0,0,7,7,0
5461,13,4,9,3,26,39,1,0,0,2,102.0,89.0,95.71,77.07,25.0,77.0,1,31,114,361,8,0,0.071635,0.080428,-1.0,-1.8369701987210297e-16,0,0,7,7,0
